Sex,School Code,Playing Years,Playing Often,Playing Hours,Playing Games,Parent Revenue,Father Education,Mother Education,Grade,PCA1,PCA2,Grade Category,Cluster
0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0.5,85.0,-0.2788888105785947,-3.3308097258176836,High,0
1.0,0.30000000000000004,0.25,0.6000000000000001,0.6000000000000001,0.5,0.5,0.6666666666666666,0.6666666666666666,85.0,-1.0279034744039497,0.8624290561464534,High,1
0.0,0.30000000000000004,0.5,1.0,0.4,0.5,0.5,0.5,0.5,65.0,-1.3413479625361329,2.1281310591721905,Medium,2
0.0,0.30000000000000004,0.5,0.2,0.6000000000000001,0.5,0.5,0.5,0.5,70.0,-0.9192727407097512,-0.30172339507014456,Medium,2
0.0,0.30000000000000004,0.5,0.6000000000000001,0.2,0.5,0.75,0.6666666666666666,0.8333333333333333,75.0,-0.9762493163691137,0.5036229503778742,Medium,2
1.0,0.30000000000000004,0.25,0.6000000000000001,0.4,0.5,0.5,0.3333333333333333,0.5,55.0,-1.0661515318098163,0.24010455738021275,Low,1
1.0,0.30000000000000004,0.25,0.2,0.4,0.5,0.75,0.8333333333333333,0.8333333333333333,68.0,-0.6969741173519282,-0.8380485388941579,Medium,1
1.0,0.30000000000000004,1.0,1.0,0.8,0.5,1.0,0.6666666666666666,0.6666666666666666,95.0,-1.7413617992237231,4.222426110881623,High,1
1.0,0.30000000000000004,0.75,1.0,0.4,0.5,1.0,0.8333333333333333,0.8333333333333333,95.0,-1.425914388613819,3.0102068184057913,High,1
1.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0.6666666666666666,59.69,-0.247848364373211,-3.180438606101222,Low,0
1.0,0.30000000000000004,1.0,0.6000000000000001,0.6000000000000001,0.5,0.25,0.8333333333333333,0.6666666666666666,85.0,-1.1076166132601437,2.3062312453740494,High,1
1.0,0.30000000000000004,1.0,0.2,0.6000000000000001,0.5,0.5,0.6666666666666666,0.5,65.0,-1.0170339551140248,0.7770939718017802,Medium,1
1.0,0.30000000000000004,0.25,0.6000000000000001,0.6000000000000001,0.5,0.75,0.6666666666666666,0.6666666666666666,45.0,-1.1121497539105887,0.897366002201621,Low,1
0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.8333333333333333,87.5,-0.2545719545902907,-3.234639682964846,High,0
1.0,0.30000000000000004,0.25,1.0,0.2,0.5,0.5,0.5,0.6666666666666666,88.0,-1.1570157932700558,1.36936162376721,High,1
1.0,0.30000000000000004,1.0,0.2,0.8,0.5,0.5,0.8333333333333333,0.5,40.0,-1.0569769090648498,1.2676800546819722,Low,1
0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0.6666666666666666,77.0,-0.24471952146359577,-3.2548402395713882,Medium,0
1.0,0.30000000000000004,0.5,0.6000000000000001,0.4,0.5,0.75,0.6666666666666666,0.6666666666666666,71.0,-1.0975121245862458,0.9368722508421845,Medium,1
0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.5,75.0,-0.3229105328202877,-3.386578655457436,Medium,0
0.0,0.30000000000000004,0.0,0.0,0.0,0.0,1.0,1.0,1.0,90.0,-0.30085178000518464,-2.9772584453287108,High,0
1.0,0.30000000000000004,0.75,0.6000000000000001,0.6000000000000001,0.5,0.5,0.5,0.5,65.0,-1.2447485794969926,1.679337444022412,Medium,1
1.0,0.30000000000000004,0.25,0.6000000000000001,0.4,0.5,0.5,0.6666666666666666,0.5,65.0,-0.9781080873264298,0.3516424166597183,Medium,1
1.0,0.4,1.0,0.2,0.6000000000000001,0.5,0.75,0.8333333333333333,0.6666666666666666,100.0,-0.04294566464751348,1.1112613865987022,High,1
0.0,0.4,0.5,1.0,0.4,0.5,1.0,0.8333333333333333,0.5,100.0,-0.44165351844956735,2.477034863417738,High,2
1.0,0.4,0.5,0.8,0.4,0.5,0.75,0.6666666666666666,0.3333333333333333,100.0,-0.31221711870450974,1.6685932330759927,High,1
1.0,0.4,0.5,0.8,0.6000000000000001,0.5,1.0,0.3333333333333333,0.6666666666666666,100.0,-0.5001329406570574,2.1787484455846853,High,1
1.0,0.4,0.75,0.8,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,90.5,-0.1449946316435291,1.8251015081539812,High,1
0.0,0.4,0.0,0.0,0.0,0.0,0.75,0.5,0.6666666666666666,100.0,0.5631343131628368,-3.1639490999400213,High,0
1.0,0.4,1.0,0.2,1.0,0.5,0.25,0.6666666666666666,0.5,80.0,-0.12057346937596325,1.7792833850831977,Medium,1
1.0,0.4,0.5,0.2,0.4,0.5,0.5,0.8333333333333333,0.5,85.0,0.22975009567299587,-0.383109002705206,High,1
0.0,0.4,0.25,1.0,0.2,0.5,1.0,1.0,1.0,100.0,-0.14183220580218325,1.8515716966749336,High,2
0.0,0.4,0.25,0.6000000000000001,0.2,0.5,0.75,0.8333333333333333,0.5,100.0,0.04890443312721704,0.1006215584997392,High,2
0.0,0.4,0.5,0.6000000000000001,0.6000000000000001,0.5,1.0,0.6666666666666666,0.6666666666666666,100.0,-0.2824506787593295,1.4997167695233315,High,2
1.0,0.4,0.5,1.0,0.6000000000000001,0.5,0.75,0.6666666666666666,0.5,85.0,-0.48852248028675493,2.895547774433422,High,1
1.0,0.4,0.75,0.8,0.2,0.5,1.0,0.6666666666666666,0.6666666666666666,90.0,-0.31348719065680797,1.8949754002643164,High,1
1.0,0.4,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.8333333333333333,85.0,0.6381964816099126,-2.9578090505838075,High,0
1.0,0.4,1.0,0.2,0.8,0.5,0.75,0.6666666666666666,0.6666666666666666,100.0,-0.17093206308172526,1.4903096101993887,High,1
0.0,0.4,1.0,0.4,0.6000000000000001,0.5,1.0,0.8333333333333333,0.5,80.0,-0.2847423648642602,1.7119951148081016,Medium,2
0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,90.0,0.5229097558978903,-3.0732432242451004,High,0
0.0,0.4,0.75,0.6000000000000001,0.4,0.5,0.5,0.5,0.5,100.0,-0.17751150177840103,1.337610710167512,High,2
0.0,0.4,0.25,0.4,0.2,0.5,0.75,0.6666666666666666,0.6666666666666666,96.5,0.16556197450524834,-0.5953457867644119,High,2
0.0,0.4,0.5,0.8,0.6000000000000001,0.5,0.75,0.6666666666666666,0.6666666666666666,85.0,-0.3247143737574154,2.180947725338857,High,2
0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0.6666666666666666,100.0,0.7354240371528622,-3.0873481867156825,High,0
0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,100.0,0.6914023149111692,-3.1431171163554357,High,0
1.0,0.4,0.0,0.0,0.0,0.0,0.75,1.0,0.8333333333333333,98.0,0.7262399260932995,-2.8462711913043015,High,0
0.0,0.4,0.75,1.0,0.4,0.5,1.0,1.0,0.8333333333333333,100.0,-0.39862026484605284,3.1590661674310843,High,2
1.0,0.4,0.75,0.2,0.8,0.5,0.5,0.6666666666666666,0.5,92.0,-0.051528025821909296,0.9050797760169225,High,1
1.0,0.4,1.0,0.8,0.4,0.5,0.5,0.8333333333333333,0.6666666666666666,90.0,-0.25426463246253217,2.7900109929151773,High,1
0.0,0.4,0.75,0.6000000000000001,0.2,0.5,0.75,0.6666666666666666,0.6666666666666666,85.0,-0.09960209373582884,1.0694689188682887,High,2
0.0,0.4,0.25,1.0,0.4,0.5,1.0,0.8333333333333333,0.6666666666666666,85.0,-0.33815718246639204,2.07868094778303,High,2
1.0,0.4,0.25,0.6000000000000001,0.4,0.5,0.5,0.8333333333333333,0.8333333333333333,72.5,0.11439577176171944,0.7268423716477672,Medium,1
1.0,0.4,0.75,0.6000000000000001,0.4,0.5,1.0,0.6666666666666666,0.6666666666666666,85.0,-0.2709418923446023,1.613624651634062,High,1
0.0,0.5000000000000001,0.25,1.0,0.4,0.5,1.0,0.6666666666666666,0.6666666666666666,100.0,0.5979646539083738,2.190404070998982,High,2
1.0,0.5000000000000001,0.5,0.2,0.4,0.5,1.0,0.8333333333333333,0.8333333333333333,100.0,1.109739673506172,0.006195914753423182,High,1
1.0,0.5000000000000001,0.25,0.8,0.2,0.5,1.0,0.3333333333333333,0.3333333333333333,100.0,0.648928438982618,0.8503438175859186,High,1
1.0,0.5000000000000001,1.0,1.0,1.0,0.5,1.0,0.5,0.5,85.0,0.056769630459983844,4.860488953947428,High,1
1.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.75,0.3333333333333333,0.6666666666666666,100.0,1.4961273066279865,-2.9778243432539027,High,0
0.0,0.5000000000000001,0.5,0.6000000000000001,0.2,0.5,0.5,0.5,0.5,75.0,0.955923779898753,0.595962207901775,Medium,2
1.0,0.5000000000000001,0.5,1.0,0.4,0.5,1.0,0.3333333333333333,0.3333333333333333,100.0,0.36912674141719837,2.4756522745780556,High,1
1.0,0.5000000000000001,0.75,1.0,0.6000000000000001,0.5,1.0,0.0,1.0,100.0,0.26446873033311125,3.5771329154051728,High,1
1.0,0.5000000000000001,1.0,0.2,0.8,0.5,0.25,0.6666666666666666,0.6666666666666666,100.0,0.9777040545480107,1.5879277709447592,High,1
0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.8333333333333333,100.0,1.6214688831359867,-2.8647186311982678,High,0
1.0,0.5000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.5,1.0,1.0,0.6666666666666666,100.0,0.6439533876945491,2.8017951188907153,High,1
1.0,0.5000000000000001,0.75,0.4,0.6000000000000001,0.5,0.75,1.0,1.0,100.0,0.9923752668040855,1.7283058415764412,High,1
1.0,0.5000000000000001,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,70.0,0.13496064181667577,4.992227369833474,Medium,1
1.0,0.5000000000000001,0.75,1.0,0.4,0.5,0.75,1.0,0.8333333333333333,100.0,0.6626407303674302,3.3660229077017885,High,1
1.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.75,0.8333333333333333,0.5,100.0,1.5940231842380665,-2.8864870405809393,High,0
0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.75,0.8333333333333333,0.6666666666666666,100.0,1.6313213162626816,-2.88491918780481,High,0
1.0,0.5000000000000001,0.75,0.4,0.4,0.5,1.0,1.0,1.0,100.0,0.992093663489964,1.3284256343911691,High,1
1.0,0.5000000000000001,0.25,1.0,0.4,0.5,1.0,1.0,0.8333333333333333,100.0,0.7170485445971426,2.452313049994948,High,1
1.0,0.5000000000000001,0.75,0.2,0.6000000000000001,0.5,0.75,0.8333333333333333,0.8333333333333333,100.0,1.040694229952118,0.8803995238196984,High,1
0.0,0.5000000000000001,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333333,90.0,1.6252660481127341,-2.7182438258635946,High,0
1.0,0.5000000000000001,0.75,1.0,0.4,0.5,0.5,0.6666666666666666,0.6666666666666666,100.0,0.6246742762756847,3.14357861612082,High,1
0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,95.0,2.820181991157364,-2.8780069027543593,High,0
1.0,0.6000000000000001,0.25,0.4,0.2,0.5,0.0,0.8333333333333333,0.5,100.0,2.3853115204751614,-0.3109714423548793,High,1
0.0,0.6000000000000001,0.75,0.4,0.2,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,2.3181248478784218,0.7152127004295519,High,2
0.0,0.6000000000000001,0.75,0.4,0.4,0.5,0.0,0.6666666666666666,0.5,85.0,2.121799871214213,0.9423219515376475,High,2
1.0,0.6000000000000001,0.5,1.0,0.2,0.5,0.0,0.6666666666666666,0.8333333333333333,90.0,1.9607714060811139,2.408025707991042,High,1
0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,100.0,2.820181991157364,-2.8780069027543593,High,0
0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.6666666666666666,90.0,2.864203713399057,-2.822237973114606,High,0
1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.8333333333333333,100.0,2.89524415960444,-2.6718668533981456,High,0
1.0,0.6000000000000001,0.25,1.0,0.2,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,2.0741201751909832,1.9894712357497921,High,1
1.0,0.6000000000000001,0.25,1.0,0.2,0.5,0.0,0.6666666666666666,0.6666666666666666,86.0,1.9959291638342922,1.8577328198637444,High,1
0.0,0.6000000000000001,0.75,0.4,0.2,0.5,0.0,0.8333333333333333,0.8333333333333333,90.0,2.3181248478784218,0.7152127004295519,High,2
1.0,0.6000000000000001,0.75,1.0,0.6000000000000001,0.5,0.0,0.5,0.5,90.0,1.6111547063562117,3.5442755142205815,High,1
1.0,0.6000000000000001,0.75,1.0,0.2,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,1.9354660814546314,2.9381180395117985,High,1
1.0,0.6000000000000001,0.75,0.8,0.6000000000000001,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,1.8940467035743191,3.091584444121983,High,1
0.0,0.6000000000000001,0.25,0.4,0.4,0.5,0.0,0.6666666666666666,0.6666666666666666,95.0,2.2946232540655638,0.06964463402193655,High,2
1.0,0.6000000000000001,0.5,0.4,0.2,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,2.384323051836982,0.31529093201871383,High,1
1.0,0.6000000000000001,0.75,0.4,0.6000000000000001,0.5,0.0,0.5,0.5,100.0,1.9906846298703869,1.3957718086085,High,1
0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.6666666666666666,100.0,2.864203713399057,-2.822237973114606,High,0
0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,2.976564013870747,-2.614530070982263,High,0
0.0,0.6000000000000001,0.5,1.0,0.6000000000000001,0.5,0.0,0.6666666666666666,0.8333333333333333,100.0,1.7959708966056924,3.2032583810017554,High,2
1.0,0.6000000000000001,0.25,0.8,0.2,0.5,0.0,1.0,1.0,100.0,2.2788211610524005,1.4050417497651466,High,1
1.0,0.6000000000000001,0.5,0.6000000000000001,0.4,0.5,0.0,0.8333333333333333,0.6666666666666666,90.0,2.13967911202474,1.3903065008835522,High,1
1.0,0.6000000000000001,0.5,0.8,0.6000000000000001,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,1.9633737504424955,2.6172610422409797,High,1
1.0,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.5,0.0,0.6666666666666666,0.3333333333333333,85.0,1.943354135360532,1.6174157519916479,High,1
1.0,0.6000000000000001,0.25,0.8,0.2,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,2.2006301496957086,1.273303333879098,High,1
1.0,0.6000000000000001,0.25,1.0,0.2,0.5,0.0,0.5,0.3333333333333333,100.0,1.8835688633626022,1.6500249177314013,High,1
0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,100.0,2.932542291629053,-2.670299000622016,High,0
0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.8333333333333333,100.0,2.898373002514055,-2.746268486868311,High,0
1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,95.0,2.78288385913275,-2.8795747555304883,High,0
1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,0.5,0.0,0.6666666666666666,0.6666666666666666,100.0,1.6200186708447282,4.150337331987632,High,1
1.0,0.6000000000000001,0.25,0.6000000000000001,0.2,0.5,0.0,0.3333333333333333,0.3333333333333333,100.0,2.092567090130359,0.16192018435026068,High,1
0.0,0.6000000000000001,1.0,1.0,0.2,0.5,0.0,0.8333333333333333,0.8333333333333333,100.0,1.8692678774960712,3.3380398079226365,High,2
1.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8333333333333333,98.0,2.851222437362747,-2.727635783037898,High,0
1.0,0.6000000000000001,0.25,1.0,0.2,0.5,0.0,0.6666666666666666,0.6666666666666666,97.0,1.9959291638342922,1.8577328198637444,High,1
1.0,0.6000000000000001,0.25,0.8,0.4,0.5,0.0,0.6666666666666666,0.6666666666666666,100.0,2.0384744621464987,1.57638207123349,High,1
0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.8333333333333333,90.0,2.898373002514055,-2.746268486868311,High,0
1.0,0.6000000000000001,1.0,1.0,0.6000000000000001,0.5,0.0,0.6666666666666666,0.6666666666666666,97.0,1.6200186708447282,4.150337331987632,High,1
0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.5,97.0,2.830034424284058,-2.8982074593609015,High,0
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.5,0.5,75.0,3.6347594160008754,-2.7329146862593685,Medium,0
1.0,0.7000000000000001,0.25,0.2,0.2,0.5,0.5,0.6666666666666666,0.5,65.0,3.279450772341373,-0.8455423288992856,Medium,1
0.0,0.7000000000000001,0.25,1.0,0.2,0.5,0.25,0.6666666666666666,0.3333333333333333,56.0,2.826616707623729,1.833821212811861,Low,2
1.0,0.7000000000000001,0.75,0.8,0.6000000000000001,0.5,0.5,0.5,0.3333333333333333,50.0,2.515146391349118,2.989504071069633,Low,1
1.0,0.7000000000000001,0.75,0.4,0.4,0.5,0.75,0.5,0.5,72.0,2.8020540261594453,1.233257546389269,Medium,1
0.0,0.7000000000000001,0.5,1.0,0.4,0.5,0.5,0.6666666666666666,0.5,87.0,2.6232479941713933,2.853868200234766,High,2
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.6666666666666666,67.5,3.5444578683442893,-2.531302378262986,Medium,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.6666666666666666,80.0,3.5475867112539046,-2.6057040117331516,Medium,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,80.0,3.475450968047161,-2.9041177895604147,Medium,0
1.0,0.7000000000000001,0.25,0.6000000000000001,0.2,0.5,0.5,0.8333333333333333,0.5,85.0,3.070452545573616,0.642562404481855,High,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,95.0,3.475450968047161,-2.9041177895604147,High,0
1.0,0.7000000000000001,0.25,0.8,0.4,0.5,0.25,0.5,0.16666666666666666,60.0,2.7878421516696283,1.4951336817657248,Low,1
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.5,0.5,90.0,3.6347594160008754,-2.7329146862593685,High,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,100.0,3.631832990760544,-2.6406409577883183,High,0
0.0,0.7000000000000001,1.0,0.2,0.2,0.5,0.25,0.6666666666666666,0.6666666666666666,90.0,3.1930140432680982,0.5440587834646857,High,2
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,75.0,3.631832990760544,-2.6406409577883183,Medium,0
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.75,0.5,0.6666666666666666,87.5,3.5004361461025963,-2.5870713079027388,High,0
0.0,0.7000000000000001,0.5,0.8,0.4,0.5,0.5,0.6666666666666666,0.5,95.0,2.7497579686761178,2.137700298364072,High,2
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.3333333333333333,87.5,3.6477406920371847,-2.8275168763360767,High,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.5,0.3333333333333333,90.0,3.6037189697954926,-2.883285805975829,High,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.8333333333333333,0.3333333333333333,90.0,3.6917624142788776,-2.7717479466963235,High,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.6666666666666666,83.0,3.7160792702671825,-2.675577903843486,High,0
1.0,0.7000000000000001,0.75,0.6000000000000001,0.6000000000000001,0.5,0.5,0.6666666666666666,0.3333333333333333,85.0,2.6856780880955364,2.329105098838691,High,1
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,77.5,3.5603655696209318,-2.718178296810743,Medium,0
1.0,0.7000000000000001,0.5,0.6000000000000001,0.4,0.5,0.5,0.3333333333333333,0.3333333333333333,65.0,2.750926366672844,1.3084266844377437,Medium,1
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.8333333333333333,0.5,95.0,3.638556580977623,-2.5864398809246953,High,0
1.0,0.7000000000000001,0.25,0.6000000000000001,0.2,0.5,0.25,0.5,0.5,75.0,3.0666553805968686,0.4960875991471827,Medium,1
1.0,0.7000000000000001,0.5,0.4,0.4,0.5,0.75,0.6666666666666666,0.3333333333333333,75.0,2.8812335061543157,0.7387335879017227,Medium,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,95.0,3.519472690288854,-2.848348859920662,High,0
1.0,0.7000000000000001,0.5,0.6000000000000001,0.2,0.5,0.5,0.5,0.8333333333333333,82.5,2.9814206324520507,1.1572869195759425,High,1
1.0,0.7000000000000001,0.5,0.8,0.2,0.5,0.5,0.3333333333333333,0.5,60.0,2.7425503574756362,1.6657469193142935,Low,1
1.0,0.7000000000000001,0.5,1.0,0.8,1.0,0.25,0.5,0.3333333333333333,40.0,2.4229626781975497,3.802586802917622,Low,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,65.0,3.631832990760544,-2.6406409577883183,Medium,0
1.0,0.7000000000000001,0.75,1.0,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,78.0,2.6689260697011203,3.043745568591791,Medium,1
0.0,0.7000000000000001,0.5,0.8,0.6000000000000001,0.5,0.5,0.6666666666666666,0.6666666666666666,75.0,2.699962581598599,2.648486937850806,Medium,2
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,85.5,3.563494412530547,-2.792579930280909,High,0
0.0,0.7000000000000001,0.5,0.6000000000000001,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,70.0,2.994401908488361,1.0626847294992343,Medium,2
1.0,0.7000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.5,0.5,0.6666666666666666,0.3333333333333333,80.0,2.616351041227361,2.8034285007196944,Medium,1
0.0,0.7000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.5,0.5,0.3333333333333333,0.3333333333333333,65.0,2.670090533389941,1.6688422042080164,Medium,2
1.0,0.7000000000000001,0.25,0.8,0.4,0.5,0.75,0.6666666666666666,0.3333333333333333,67.0,2.6975406040130423,1.696745989762106,Medium,1
1.0,0.7000000000000001,0.5,0.4,0.4,0.5,0.75,0.8333333333333333,0.8333333333333333,50.0,3.0277630957410038,1.0224109762803613,Low,1
1.0,0.7000000000000001,0.25,0.4,0.4,0.5,0.25,0.5,0.3333333333333333,50.0,3.075031389794077,0.13876736427063285,Low,1
1.0,0.7000000000000001,0.5,1.0,0.2,0.5,0.25,0.3333333333333333,0.3333333333333333,33.0,2.6661173733625514,2.2710083888835246,Low,1
1.0,0.7000000000000001,0.25,0.8,0.2,0.5,0.25,0.8333333333333333,0.5,90.0,3.02818885057553,1.3237933602973815,High,1
1.0,0.7000000000000001,0.75,1.0,0.4,0.5,0.25,0.6666666666666666,0.3333333333333333,85.3,2.600869094785243,3.291686803284472,High,1
0.0,0.7000000000000001,0.25,0.2,0.2,0.5,0.5,0.6666666666666666,0.3333333333333333,52.0,3.24841032613599,-0.9959134486157466,Low,2
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.5,53.0,3.597663701645545,-2.7166104440346137,Low,0
0.0,0.7000000000000001,0.25,0.8,0.2,0.5,0.5,0.6666666666666666,0.6666666666666666,70.0,2.937218980851812,1.3045292294889244,Medium,2
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,70.5,3.631832990760544,-2.6406409577883183,Medium,0
1.0,0.7000000000000001,0.25,0.8,0.4,0.5,0.5,0.6666666666666666,0.5,70.0,2.81595617263468,1.7377785299532338,Medium,1
1.0,0.7000000000000001,0.25,1.0,0.4,0.5,1.0,0.3333333333333333,0.16666666666666666,49.53,2.3645716164032926,2.2603434921621677,Low,1
1.0,0.7000000000000001,0.25,0.4,0.4,0.5,0.5,0.6666666666666666,0.6666666666666666,68.0,3.1031454107591285,0.3814122124581427,Medium,1
1.0,0.7000000000000001,0.5,0.2,0.4,0.5,0.5,0.6666666666666666,0.6666666666666666,50.0,3.1603283383956766,0.1395677124684518,Low,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,80.5,3.475450968047161,-2.9041177895604147,High,0
1.0,0.7000000000000001,0.5,0.6000000000000001,0.4,0.5,0.5,0.3333333333333333,0.3333333333333333,72.1,2.750926366672844,1.3084266844377437,Medium,1
1.0,0.7000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.5,0.25,0.3333333333333333,0.5,40.0,2.7853772591019625,1.7842763778693111,Low,1
1.0,0.7000000000000001,0.5,0.4,0.2,0.5,0.5,0.5,0.5,80.33,3.039592028726779,0.2891800452126585,High,1
0.0,0.7000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.5,0.5,0.0,0.5,90.0,2.6162163780215524,1.6332738311748063,High,2
1.0,0.7000000000000001,0.75,0.2,0.6000000000000001,0.5,0.5,0.6666666666666666,0.6666666666666666,92.5,3.0070366153349832,1.0487082675898947,High,1
0.0,0.7000000000000001,0.25,1.0,0.2,0.5,0.5,0.6666666666666666,0.5,92.5,2.7765397172320885,1.944727645113323,High,2
1.0,0.7000000000000001,0.75,0.2,0.8,0.5,1.0,0.8333333333333333,0.6666666666666666,60.0,2.7986011023708786,1.6091682425804228,Low,1
1.0,0.7000000000000001,0.5,1.0,0.6000000000000001,0.5,0.75,0.6666666666666666,0.8333333333333333,56.5,2.5202467737926177,3.5499629054931283,Low,1
1.0,0.7000000000000001,1.0,0.4,0.8,0.5,0.5,0.6666666666666666,0.6666666666666666,95.0,2.7272349177695645,2.6740167245820308,High,1
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.3333333333333333,92.0,3.6477406920371847,-2.8275168763360767,High,0
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,75.0,3.587811268518851,-2.6964098874280715,Medium,0
1.0,0.7000000000000001,0.5,0.6000000000000001,0.4,0.5,0.5,0.3333333333333333,0.5,65.0,2.785095655787842,1.384396170684039,Medium,1
1.0,0.7000000000000001,0.25,1.0,0.2,0.5,0.25,0.3333333333333333,0.16666666666666666,80.0,2.701275131115729,1.720715500756227,Medium,1
0.0,0.7000000000000001,0.75,1.0,0.2,0.5,0.25,0.6666666666666666,0.3333333333333333,90.0,2.687962613887377,2.7824680165738673,High,2
0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.5,0.6666666666666666,95.0,3.6720575480254896,-2.731346833483239,High,0
1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.3333333333333333,80.0,3.6446118491275703,-2.7531152428659107,Medium,0
0.0,0.7000000000000001,0.5,1.0,0.2,0.5,0.5,0.5,0.16666666666666666,70.0,2.594852369892222,2.211343144861984,Medium,2
1.0,0.7000000000000001,0.5,0.6000000000000001,0.4,0.5,0.25,0.5,0.5,55.0,2.9133636575361734,1.4052281542686256,Low,1
